,@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,pii,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,prism:eIssn,freetoread,freetoreadLabel,prism:issueIdentifier,prism:isbn,pubmed-id
10,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85058626629'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85058626629?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85058626629&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85058626629&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85058626629,SCOPUS_ID:85058626629,2-s2.0-85058626629,A Non-Intrusive Heuristic for Energy Messaging Intervention Modeled Using a Novel Agent-Based Approach,Abdallah F.,IEEE Access,,7,1627-1646,2019-01-01,2019,10.1109/ACCESS.2018.2886146,,2,"[{'@_fa': 'true', 'affilname': 'Birmingham City University', 'affiliation-city': 'Birmingham', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,8573131,21100374601,1,True,21693536,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,,
11,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85055511548'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85055511548?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055511548&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055511548&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0360835218304662'}]",https://api.elsevier.com/content/abstract/scopus_id/85055511548,SCOPUS_ID:85055511548,2-s2.0-85055511548,"Evolutionary algorithms on reducing energy consumption in buildings: An approach to provide smart and efficiency choices, considering the rebound effect",Santos R.S.,Computers and Industrial Engineering,03608352,126,729-755,2018-12-01,December 2018,10.1016/j.cie.2018.09.050,S0360835218304662,12,"[{'@_fa': 'true', 'affilname': 'Universidade de Aveiro', 'affiliation-city': 'Aveiro', 'affiliation-country': 'Portugal'}]",Journal,ar,Article,,18164,0,False,,,,,,
12,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85051831850'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85051831850?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051831850&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051831850&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0301421518305020'}]",https://api.elsevier.com/content/abstract/scopus_id/85051831850,SCOPUS_ID:85051831850,2-s2.0-85051831850,Rethinking energy services: The concept of ‘meta-service’ and implications for demand reduction and servicizing policy,Morley J.,Energy Policy,03014215,122,563-569,2018-11-01,November 2018,10.1016/j.enpol.2018.07.056,S0301421518305020,9,"[{'@_fa': 'true', 'affilname': 'Faculty of Arts and Social Sciences,\xa0Lancaster University', 'affiliation-city': 'Lancaster', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,,29403,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",,,
13,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85050467334'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85050467334?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85050467334&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050467334&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S136403211830529X'}]",https://api.elsevier.com/content/abstract/scopus_id/85050467334,SCOPUS_ID:85050467334,2-s2.0-85050467334,The challenging paradigm of interrelated energy systems towards a more sustainable future,Soares N.,Renewable and Sustainable Energy Reviews,13640321,95,171-193,2018-11-01,November 2018,10.1016/j.rser.2018.07.023,S136403211830529X,28,"[{'@_fa': 'true', 'affilname': 'Association for the Development of Industrial Aerodynamic', 'affiliation-city': 'Coimbra', 'affiliation-country': 'Portugal'}, {'@_fa': 'true', 'affilname': 'Universidade de Coimbra', 'affiliation-city': 'Coimbra', 'affiliation-country': 'Portugal'}, {'@_fa': 'true', 'affilname': 'Universidade de Coimbra, Faculdade de Ciências e Tecnologia', 'affiliation-city': 'Coimbra', 'affiliation-country': 'Portugal'}]",Journal,re,Review,,27567,0,False,18790690,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,
14,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85049346751'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85049346751?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049346751&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049346751&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S2214629618307230'}]",https://api.elsevier.com/content/abstract/scopus_id/85049346751,SCOPUS_ID:85049346751,2-s2.0-85049346751,"Promoting novelty, rigor, and style in energy social science: Towards codes of practice for appropriate methods and research design",Sovacool B.K.,Energy Research and Social Science,22146296,45,12-42,2018-11-01,November 2018,10.1016/j.erss.2018.07.007,S2214629618307230,369,"[{'@_fa': 'true', 'affilname': 'University of Sussex Business School', 'affiliation-city': 'Brighton', 'affiliation-country': 'United Kingdom'}, {'@_fa': 'true', 'affilname': 'Aarhus Universitet', 'affiliation-city': 'Aarhus', 'affiliation-country': 'Denmark'}]",Journal,re,Review,,21100325067,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",,,
15,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85048465256'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85048465256?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048465256&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048465256&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85048465256,SCOPUS_ID:85048465256,2-s2.0-85048465256,Evaluation and sequential dispatch of operating reserve provided by air conditioners considering lead-lag rebound effect,Cui W.,IEEE Transactions on Power Systems,08858950,33,6935-6950,2018-11-01,November 2018,10.1109/TPWRS.2018.2846270,,43,"[{'@_fa': 'true', 'affilname': 'Zhejiang University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}]",Journal,ar,Article,8379434,28825,0,False,,,,6,,
16,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85050314815'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85050314815?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85050314815&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050314815&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S030626191830953X'}]",https://api.elsevier.com/content/abstract/scopus_id/85050314815,SCOPUS_ID:85050314815,2-s2.0-85050314815,A comprehensive approach to reviewing latent topics addressed by literature across multiple disciplines,de Wildt T.E.,Applied Energy,03062619,228,2111-2128,2018-10-15,15 October 2018,10.1016/j.apenergy.2018.06.082,S030626191830953X,5,"[{'@_fa': 'true', 'affilname': 'Delft University of Technology', 'affiliation-city': 'Delft', 'affiliation-country': 'Netherlands'}]",Journal,ar,Article,,28801,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",,,
17,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85041922863'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85041922863?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041922863&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041922863&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85041922863,SCOPUS_ID:85041922863,2-s2.0-85041922863,What next for energy-related building regulations?: the occupancy phase,Gram-Hanssen K.,Building Research and Information,09613218,46,790-803,2018-10-03,3 October 2018,10.1080/09613218.2018.1426810,,11,"[{'@_fa': 'true', 'affilname': 'Aalborg University', 'affiliation-city': 'Aalborg', 'affiliation-country': 'Denmark'}]",Journal,ar,Article,,26939,0,False,14664321,,,7,,
18,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85048881731'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85048881731?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048881731&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048881731&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0959652618318201'}]",https://api.elsevier.com/content/abstract/scopus_id/85048881731,SCOPUS_ID:85048881731,2-s2.0-85048881731,A big data driven analytical framework for energy-intensive manufacturing industries,Zhang Y.,Journal of Cleaner Production,09596526,197,57-72,2018-10-01,1 October 2018,10.1016/j.jclepro.2018.06.170,S0959652618318201,80,"[{'@_fa': 'true', 'affilname': 'Northwestern Polytechnical University', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}]",Journal,ar,Article,,19167,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,
19,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85054931760'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85054931760?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054931760&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054931760&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85054931760,SCOPUS_ID:85054931760,2-s2.0-85054931760,Digital acceleration of sustainability transition: The paradox of push impacts,Townsend J.H.,Sustainability (Switzerland),,10,,2018-08-08,8 August 2018,10.3390/su10082816,,11,"[{'@_fa': 'true', 'affilname': 'University of Southampton', 'affiliation-city': 'Southampton', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,2816,21100240100,1,True,20711050,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",8,,
20,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85030636141'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85030636141?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85030636141&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85030636141&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85030636141,SCOPUS_ID:85030636141,2-s2.0-85030636141,Materializing the promises of cognitive IoT: How cognitive buildings are shaping the way,Ploennigs J.,IEEE Internet of Things Journal,,5,2367-2374,2018-08-01,August 2018,10.1109/JIOT.2017.2755376,,30,"[{'@_fa': 'true', 'affilname': 'IBM Research Europe, Ireland', 'affiliation-city': 'Dublin', 'affiliation-country': 'Ireland'}]",Journal,ar,Article,,21100338350,0,False,23274662,,,4,,
21,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85049441905'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85049441905?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049441905&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049441905&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85049441905,SCOPUS_ID:85049441905,2-s2.0-85049441905,A review of internet of energy based building energy management systems: Issues and recommendations,Hannan M.A.,IEEE Access,,6,38997-39014,2018-07-03,3 July 2018,10.1109/ACCESS.2018.2852811,,98,"[{'@_fa': 'true', 'affilname': 'Universiti Tenaga Nasional', 'affiliation-city': 'Kajang', 'affiliation-country': 'Malaysia'}]",Journal,ar,Article,8403212,21100374601,1,True,21693536,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,,
22,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85045127758'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85045127758?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045127758&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045127758&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0301421518301782'}]",https://api.elsevier.com/content/abstract/scopus_id/85045127758,SCOPUS_ID:85045127758,2-s2.0-85045127758,Transition to low-carbon economy: Assessing cumulative impacts of individual behavioral changes,Niamir L.,Energy Policy,03014215,118,325-345,2018-07-01,July 2018,10.1016/j.enpol.2018.03.045,S0301421518301782,44,"[{'@_fa': 'true', 'affilname': 'Universiteit Twente', 'affiliation-city': 'Enschede', 'affiliation-country': 'Netherlands'}]",Journal,ar,Article,,29403,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",,,
23,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85049358165'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85049358165?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049358165&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049358165&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S1040619018300186'}]",https://api.elsevier.com/content/abstract/scopus_id/85049358165,SCOPUS_ID:85049358165,2-s2.0-85049358165,A review of demand response in an efficient smart grid environment,Hussain M.,Electricity Journal,10406190,31,55-63,2018-06-01,June 2018,10.1016/j.tej.2018.06.003,S1040619018300186,38,"[{'@_fa': 'true', 'affilname': 'University of Shanghai for Science and Technology', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",Journal,ar,Article,,28802,0,False,,,,5,,
24,true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85036647259'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85036647259?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85036647259&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85036647259&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S2214629617303936'}]",https://api.elsevier.com/content/abstract/scopus_id/85036647259,SCOPUS_ID:85036647259,2-s2.0-85036647259,"Domestication, acceptance and zero emission ambitions: Insights from a mixed method, experimental research design in a Norwegian Living Lab",Korsnes M.,Energy Research and Social Science,22146296,39,226-233,2018-05-01,May 2018,10.1016/j.erss.2017.11.004,S2214629617303936,20,"[{'@_fa': 'true', 'affilname': 'Norges Teknisk-Naturvitenskapelige Universitet', 'affiliation-city': 'Trondheim', 'affiliation-country': 'Norway'}]",Journal,ar,Article,,21100325067,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,
